table,block,architecture,algorithm,optimizer,scheme,voltage_amp,current_amp,model_seed,shuffle_seed,split_seed,G_min,G_max,epochs,T,K,planned_action,prelaunch_dependency,source_result_or_completion_record,template_or_parent_config,cell_id,original_planned_action,training_status,paper_status,official_test_status,collected_result,source_result_sha256,best_validation_accuracy_percent,final_validation_accuracy_percent,completed_epochs,source_evidence_class,source_target,future_target_and_job,source_commit,source_archive_sha256,official_test_read,last_checked
table3,T3_BPTT,conv2,BPTT,Adam,baseline,1,1,0,0,0,0.00001,0.0005,30,12,6,matched_baseline_TK_replacement,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/akib_baseline_tk_conv2_bptt_seed0/000_T3_BPTT_conv2_baseline_gmax0.0005_seed0_db90ed86/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_BPTT_conv2_baseline_gmax0.0005_seed0.json,T3_BPTT_conv2_baseline_gmax0.0005_seed0,reuse_local,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_BPTT_conv2_baseline_gmax0.0005_seed0/result.json,694b292d7b4b666da9584a8067c8d5edd6a35e9875d1cdf7719c735bebe62d65,92.38,92.16,30,ordinary_mnist_matched_baseline_tk_revision,akibscomputer,akibscomputer: akib_baseline_tk_conv2_bptt_seed0,022098cfe6eb151dff3f7403d3f4b358709152b9,40348282a2c2a6db9d6f1d519da092c491a1bd9a03391366f84456b448f1548d,false,2026-09-14T00:27:14.465038+00:00
table3,T3_BPTT,conv2,BPTT,Adam,baseline,1,1,1,1,0,0.00001,0.0005,30,12,6,matched_baseline_TK_replacement,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/jz_baseline_tk_conv2_bptt_seed1_3h/task_1/000_T3_BPTT_conv2_baseline_gmax0.0005_seed1_f7c4e6fc/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_BPTT_conv2_baseline_gmax0.0005_seed1.json,T3_BPTT_conv2_baseline_gmax0.0005_seed1,launch_new_seed,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_BPTT_conv2_baseline_gmax0.0005_seed1/result.json,eee41fd821f943d9b34eb4836b47c1a3207cab85da382184c28f404bca600cb5,91.52,91.46,30,ordinary_mnist_matched_baseline_tk_revision,jean-zay,jean-zay: array 2117432; jz_baseline_tk_conv2_bptt_seed1_3h,022098cfe6eb151dff3f7403d3f4b358709152b9,40348282a2c2a6db9d6f1d519da092c491a1bd9a03391366f84456b448f1548d,false,2026-09-14T03:22:55.509432+00:00
table3,T3_BPTT,conv2,BPTT,Adam,baseline,1,1,2,2,0,0.00001,0.0005,30,12,6,matched_baseline_TK_replacement,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/jz_baseline_tk_conv2_bptt_seed2_3h/task_1/000_T3_BPTT_conv2_baseline_gmax0.0005_seed2_b96eac99/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_BPTT_conv2_baseline_gmax0.0005_seed2.json,T3_BPTT_conv2_baseline_gmax0.0005_seed2,launch_new_seed,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_BPTT_conv2_baseline_gmax0.0005_seed2/result.json,3fc5d618233e5298b8b8a6cd9997dfac77474851aff4b03258d15cbe257a926a,92.22,92.22,30,ordinary_mnist_matched_baseline_tk_revision,jean-zay,jean-zay: array 2118922; jz_baseline_tk_conv2_bptt_seed2_3h,022098cfe6eb151dff3f7403d3f4b358709152b9,40348282a2c2a6db9d6f1d519da092c491a1bd9a03391366f84456b448f1548d,false,2026-09-14T06:11:01.482937+00:00
table3,T3_BPTT,conv2,BPTT,Adam,baseline,1,1,0,0,0,0.00001,0.001,30,12,6,matched_baseline_TK_replacement,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/akib_baseline_tk_conv2_bptt_seed0/000_T3_BPTT_conv2_baseline_gmax0.001_seed0_062c8ffe/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_BPTT_conv2_baseline_gmax0.001_seed0.json,T3_BPTT_conv2_baseline_gmax0.001_seed0,reuse_local,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_BPTT_conv2_baseline_gmax0.001_seed0/result.json,6f7f06f3b651566d8aa62ee455bfa69bcb28c39a26772ae4d8e7c6237741a287,93.54,93.36,30,ordinary_mnist_matched_baseline_tk_revision,akibscomputer,akibscomputer: akib_baseline_tk_conv2_bptt_seed0,022098cfe6eb151dff3f7403d3f4b358709152b9,40348282a2c2a6db9d6f1d519da092c491a1bd9a03391366f84456b448f1548d,false,2026-09-14T00:27:14.465038+00:00
table3,T3_BPTT,conv2,BPTT,Adam,baseline,1,1,1,1,0,0.00001,0.001,30,12,6,matched_baseline_TK_replacement,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/jz_baseline_tk_conv2_bptt_seed1_3h/task_2/000_T3_BPTT_conv2_baseline_gmax0.001_seed1_e52436c7/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_BPTT_conv2_baseline_gmax0.001_seed1.json,T3_BPTT_conv2_baseline_gmax0.001_seed1,launch_new_seed,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_BPTT_conv2_baseline_gmax0.001_seed1/result.json,be5ccb22bdbe296beed7d094ec4be17fcff869a53b0433ea69fd5787ff639f78,93.62,93.62,30,ordinary_mnist_matched_baseline_tk_revision,jean-zay,jean-zay: array 2117432; jz_baseline_tk_conv2_bptt_seed1_3h,022098cfe6eb151dff3f7403d3f4b358709152b9,40348282a2c2a6db9d6f1d519da092c491a1bd9a03391366f84456b448f1548d,false,2026-09-14T03:22:55.509432+00:00
table3,T3_BPTT,conv2,BPTT,Adam,baseline,1,1,2,2,0,0.00001,0.001,30,12,6,matched_baseline_TK_replacement,same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/collected/jz_baseline_tk_conv2_bptt_seed2_3h/task_2/000_T3_BPTT_conv2_baseline_gmax0.001_seed2_1da57e7c/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_BPTT_conv2_baseline_gmax0.001_seed2.json,T3_BPTT_conv2_baseline_gmax0.001_seed2,launch_new_seed,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_BPTT_conv2_baseline_gmax0.001_seed2/result.json,b0505ee5e5c2f2e06f4866f530e873fd720ea96fe6b0caee118860247cc1e2f8,93.5,93.4,30,ordinary_mnist_matched_baseline_tk_revision,jean-zay,jean-zay: array 2118922; jz_baseline_tk_conv2_bptt_seed2_3h,022098cfe6eb151dff3f7403d3f4b358709152b9,40348282a2c2a6db9d6f1d519da092c491a1bd9a03391366f84456b448f1548d,false,2026-09-14T05:42:58.811623+00:00
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,0,0,0,0.00001,0.0001,30,6,6,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/runs/001_01_wmax_1em4_ours_adam_e359c047/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/01_wmax_1em4_ours_adam.json,T3_BPTT_conv2_ours_gmax0.0001_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_1em4/seed0/result.json,7869076978809cac3583de936d096b536c8f8a0fab1b2e5194638c87be082a87,90.30,90.30,30,ordinary_mnist_weight_ceiling_sensitivity_exploratory,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,b1551915cf1d8a4fa07e0c3e8c563b7ac13fadf536cbfb979825e813d1ef358d,false,2026-09-11
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,1,1,0,0.00001,0.0001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed1/000_T3_BPTT_conv2_ours_gmax0.0001_seed1_5e980f9d/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/01_wmax_1em4_ours_adam.json,T3_BPTT_conv2_ours_gmax0.0001_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_1em4/seed1/result.json,3291d3cf781aecabeb660962b72e16d96328e2b1d8e2056e72fb9037e5559fec,90.28,89.9,30,ordinary_mnist_training_completion,akib,akib: nohup PID 22979; nine bounded seed-1 cases,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T09:01:49.618693+00:00
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,2,2,0,0.00001,0.0001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed2/000_T3_BPTT_conv2_ours_gmax0.0001_seed2_0f6d5f27/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/01_wmax_1em4_ours_adam.json,T3_BPTT_conv2_ours_gmax0.0001_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_1em4/seed2/result.json,cab7450fec2bdd31e3ef24ccfa975e0adffa6220aca69693c744ff28070aacf5,90.0,90.0,30,ordinary_mnist_training_completion,akib,akib: nohup PID 42601,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T13:31:08.813741+00:00
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,0,0,0,0.00001,0.0005,30,6,6,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/runs/004_04_wmax_5em4_ours_adam_19ef639f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/04_wmax_5em4_ours_adam.json,T3_BPTT_conv2_ours_gmax0.0005_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_5em4/seed0/result.json,2987ec4798bf5b9e07d6a86ce065b2c1851693f8ae517ec74ddd9bcb2ac66d62,96.56,96.56,30,ordinary_mnist_weight_ceiling_sensitivity_exploratory,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,b1551915cf1d8a4fa07e0c3e8c563b7ac13fadf536cbfb979825e813d1ef358d,false,2026-09-11
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,1,1,0,0.00001,0.0005,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed1/000_T3_BPTT_conv2_ours_gmax0.0005_seed1_5510f333/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/04_wmax_5em4_ours_adam.json,T3_BPTT_conv2_ours_gmax0.0005_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_5em4/seed1/result.json,33cdfcf63ff9dd31da6258f43aa04a8268a1f9112f5a8bd5ac8b7a76dcd45eb6,96.44,96.22,30,ordinary_mnist_training_completion,akib,akib: nohup PID 22979; nine bounded seed-1 cases,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T09:01:49.618693+00:00
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,2,2,0,0.00001,0.0005,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed2/000_T3_BPTT_conv2_ours_gmax0.0005_seed2_e2dac773/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/04_wmax_5em4_ours_adam.json,T3_BPTT_conv2_ours_gmax0.0005_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_5em4/seed2/result.json,45a9b6cd5f95e8e1ebb67be2197d7005ac5e000e55459d91c5a63dc04e7234f7,96.67999999999999,96.67999999999999,30,ordinary_mnist_training_completion,akib,akib: nohup PID 42601,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T14:08:10.751508+00:00
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,0,0,0,0.00001,0.001,30,6,6,reuse_collected_pending_paper_audit,paper_reuse_pair_audit_and_final_contract_seal,results/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/runs/007_07_wmax_1em3_ours_adam_f1dc50f5/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/07_wmax_1em3_ours_adam.json,T3_BPTT_conv2_ours_gmax0.001_seed0,reuse_local,complete_collected_validated,reuse_and_pair_audit_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_1em3/seed0/result.json,efedbd4f36f4354e72d44860ed24218b441313b3833bf65f89faef8e9316ee73,97.18,97.04,30,ordinary_mnist_weight_ceiling_sensitivity_exploratory,jean-zay,,68d2f8552c703f06756fea48f8a3f7c2d885d6d7,b1551915cf1d8a4fa07e0c3e8c563b7ac13fadf536cbfb979825e813d1ef358d,false,2026-09-11
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,1,1,0,0.00001,0.001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed1/000_T3_BPTT_conv2_ours_gmax0.001_seed1_51ba87c8/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/07_wmax_1em3_ours_adam.json,T3_BPTT_conv2_ours_gmax0.001_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_1em3/seed1/result.json,8d70c1dcb8e775817e3892484a7b0bdba0fa6281f30f0636c83489c53d5d32d4,97.06,97.0,30,ordinary_mnist_training_completion,akib,akib: nohup PID 22979; nine bounded seed-1 cases,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T09:01:49.618693+00:00
table3,T3_BPTT,conv2,BPTT,Adam,ours,4,1,2,2,0,0.00001,0.001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed2/000_T3_BPTT_conv2_ours_gmax0.001_seed2_51c5020b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/07_wmax_1em3_ours_adam.json,T3_BPTT_conv2_ours_gmax0.001_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/ours/gmax_1em3/seed2/result.json,be831463e64160d2ce65acaa42eceed6ad9e4264e750a896b124fe0ea7f82d66,97.16,97.16,30,ordinary_mnist_training_completion,akib,akib: nohup PID 42601,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T14:47:36.607939+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,0,0,0,0.00001,0.0001,30,6,6,launch_corrected_seed0,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_initial/000_T3_BPTT_conv2_legacy_gmax0.0001_seed0_7b7efd9b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/02_wmax_1em4_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.0001_seed0,launch_corrected_seed0,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_1em4/seed0/result.json,65060af6797bcffc27ed382a9132c04a218dd4f68fa3b232b0f67b05232ac14b,95.58,95.58,30,ordinary_mnist_training_completion,akib,akib: nohup PID 7068,022098cfe6eb151dff3f7403d3f4b358709152b9,e31766d681e85323da108150d5137f80764d63a869d2ffca95584f44e4dda6e8,false,2026-09-11T15:53:52.164652+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,1,1,0,0.00001,0.0001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed1/000_T3_BPTT_conv2_legacy_gmax0.0001_seed1_d9fe4a16/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/02_wmax_1em4_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.0001_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_1em4/seed1/result.json,f073e3dbb702497d2998eeae26eba1f196ab886c54d9ef4e094c0320bdc5de83,95.46,95.24000000000001,30,ordinary_mnist_training_completion,akib,akib: nohup PID 22979; nine bounded seed-1 cases,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-11T19:27:13.054977+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,2,2,0,0.00001,0.0001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed2/000_T3_BPTT_conv2_legacy_gmax0.0001_seed2_ff5b28b9/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/02_wmax_1em4_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.0001_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_1em4/seed2/result.json,44d71edaeeb027f3eb1810af0a3b60c9fc5d5267b1390a5857e23be68811667e,95.86,95.86,30,ordinary_mnist_training_completion,akib,akib: nohup PID 42601,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T11:38:55.417470+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,0,0,0,0.00001,0.0005,30,6,6,launch_corrected_seed0,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_initial/000_T3_BPTT_conv2_legacy_gmax0.0005_seed0_d81f81c6/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/05_wmax_5em4_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.0005_seed0,launch_corrected_seed0,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_5em4/seed0/result.json,37382eb479febbfc95fc08f012e8ab318ad9e3c5d78001efddc6cee4d403117b,97.64,97.54,30,ordinary_mnist_training_completion,akib,akib: nohup PID 7068,022098cfe6eb151dff3f7403d3f4b358709152b9,e31766d681e85323da108150d5137f80764d63a869d2ffca95584f44e4dda6e8,false,2026-09-11T16:17:18.246280+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,1,1,0,0.00001,0.0005,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed1/000_T3_BPTT_conv2_legacy_gmax0.0005_seed1_def6291b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/05_wmax_5em4_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.0005_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_5em4/seed1/result.json,b599704fa6c740339475a05102d64cc5e2d80fd0daf421579ab562364b58776b,97.7,97.7,30,ordinary_mnist_training_completion,akib,akib: nohup PID 22979; nine bounded seed-1 cases,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T09:01:49.618693+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,2,2,0,0.00001,0.0005,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed2/000_T3_BPTT_conv2_legacy_gmax0.0005_seed2_13039d64/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/05_wmax_5em4_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.0005_seed2,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_5em4/seed2/result.json,eb91be6620c813f3d6028e056e53960dee0408bbe162d325944149da63da67fa,97.7,97.64,30,ordinary_mnist_training_completion,akib,akib: nohup PID 42601,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T12:15:52.256979+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,0,0,0,0.00001,0.001,30,6,6,launch_corrected_seed0,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_initial/000_T3_BPTT_conv2_legacy_gmax0.001_seed0_cff5c2da/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/08_wmax_1em3_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.001_seed0,launch_corrected_seed0,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_1em3/seed0/result.json,8e26787b1c4b2bdad01d422bcc711013b19c73d563fb8dc096b50646f88769b7,97.96000000000001,97.8,30,ordinary_mnist_training_completion,akib,akib: nohup PID 7068,022098cfe6eb151dff3f7403d3f4b358709152b9,e31766d681e85323da108150d5137f80764d63a869d2ffca95584f44e4dda6e8,false,2026-09-11T16:54:21.817541+00:00
table3,T3_BPTT,conv2,BPTT,Adam,legacy,4,0.25,1,1,0,0.00001,0.001,30,6,6,launch_new_seed,frozen_settings_check_and_seed_assets,results/paper-training-completion-20260911-v1/collected/akib_bounded_seed1/000_T3_BPTT_conv2_legacy_gmax0.001_seed1_805ca462/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/08_wmax_1em3_legacy_adam.json,T3_BPTT_conv2_legacy_gmax0.001_seed1,launch_new_seed,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_bptt/conv2/legacy/gmax_1em3/seed1/result.json,bd646456b2461edc20988ecc108987e9082b2c8e21c2d5458c603d9609786e3a,97.8,97.8,30,ordinary_mnist_training_completion,akib,akib: nohup PID 22979; nine bounded seed-1 cases,022098cfe6eb151dff3f7403d3f4b358709152b9,82b4e032f3d2de8f8152c9e5613595597bafa49dc31868b36ea63d7c5946ed2d,false,2026-09-12T09:01:49.618693+00:00
